LR,Sparsity,SmallGrad,MetricQ,AutoCorr,NormSPS,CPBD,DarkChannel,Saturation,Contrast,SimpleRinging,PyrRing,PercRing,HumanBT
0.58835,0.093671,0.0023532,-21,2.7411,0.67848,-0.57981,0.60048,0.012761,108190,0.19547,5.2785E-006,3.8889,-0.79713
0.5858,0.089412,0.0022226,-23.314,2.5946,0.66833,-0.58866,0.59784,0.01294,105510,0.13721,2.9431E-006,2.9048,-1.2363
0.5436,0.11715,0.0028305,-36.036,3.5375,0.67433,-0.46204,0.55346,0.014915,162180,0.22295,0.00024211,3.4921,1.4413
0.56558,0.10105,0.0025421,-27.114,2.9005,0.66546,-0.49951,0.5765,0.014672,128490,0.18803,0.00001094,2.8413,-0.35975
0.64258,0.040362,0.00073409,-26.207,4.2598,0.52021,-0.39571,0.65796,0.007392,37244,0,0,0,-1.3335
0.61402,0.0612,0.00092763,-43.099,2.845,0.51705,-0.50125,0.62804,0.010621,89758,0.028252,0.000042152,6.0588,0.45727
0.62959,0.05877,0.00084373,-44.971,2.5413,0.47999,-0.62476,0.64329,0.009028,113580,0.10673,9.3563E-006,9.4412,-0.86941
0.63467,0.053249,0.00083152,-37.471,2.2428,0.49053,-0.58412,0.64901,0.008012,82290,0.079943,0.00001974,6.6765,-0.1413
0.6039,0.061573,0.00086922,-40.604,2.6326,0.50392,-0.52751,0.6174,0.0095253,95713,0.068777,0.000046392,7.9706,0.60872
0.5942,0.068081,0.0010316,-41.87,2.6762,0.51839,-0.5266,0.60797,0.010429,97630,0.096724,0.00011269,4.8235,1.1454
0.60413,0.065034,0.0011829,-36.701,2.0154,0.5487,-0.73104,0.61963,0.0070547,83991,0.085767,8.3799E-006,6.0588,-0.40449
0.61554,0.06309,0.00084311,-41.761,2.612,0.50747,-0.56592,0.6294,0.0082947,97468,0.093178,0.000073364,6.1176,1.4866
0.60947,0.079155,0.001007,-52.988,3.0378,0.50839,-0.54056,0.62307,0.012156,153480,0.090291,0.00078176,14.353,-1.7349
0.61319,0.056445,0.00082737,-37.435,2.6525,0.50771,-0.49738,0.62712,0.009672,77556,0.034316,0.000028338,5.0588,0.14353
0.57824,0.086218,0.0010521,-63.569,2.7707,0.47636,-0.41737,0.59017,0.016991,218250,0.054932,0.00012516,14.029,0.28753
0.62156,0.055789,0.00076928,-36.838,2.3347,0.49592,-0.55118,0.63584,0.0092947,82927,0.08936,0.000020565,6.5882,-0.41313
0.6239,0.06633,0.00080407,-50.605,2.1416,0.48728,-0.63979,0.6382,0.010352,154580,0.13316,0.000041326,7.3824,-0.40522
0.59219,0.068882,0.0010402,-45.622,2.7348,0.50287,-0.48381,0.60527,0.011353,115060,0.099997,0.000061889,8.5,1.1728
0.71739,0.010273,0.00092856,-4.1398,9.68,0.74165,-0.24396,0.73186,0,528.99,0,0,0,-1.5622
0.43944,0.027404,0.00074457,-10.914,13.326,0.66142,-0.016749,0.44286,0.0055337,1189.1,-0.4702,0.012959,4.5806,-1.3758
0.44714,0.033203,0.00086087,-16.362,12.258,0.56687,-0.039284,0.44976,0.023037,2709.4,-0.52139,0.019872,8.7742,-1.0032
0.40029,0.030691,0.00075054,-13.448,9.6207,0.60067,-0.054455,0.40476,0.0038856,1748.4,-0.39863,0.014397,3.2903,2.9147
0.42586,0.027806,0.00081011,-10.85,8.7559,0.67453,-0.06448,0.4311,0.0015518,1172.6,-0.2894,0.0053709,13.581,1.1657
0.39146,0.027996,0.00078944,-14.039,15.892,0.65799,-0.013652,0.39596,0.016854,1285.8,-0.59655,0.012642,4.4839,-1.7006
0.61844,0.019244,0.0005729,-5.0873,4.3164,0.7734,-0.679,0.62941,0,596.45,0.22763,0.000084362,6.0968,-1.0548
0.44639,0.029446,0.00072311,-12.692,9.5847,0.59501,-0.047792,0.45065,0.0063998,1794.8,-0.39163,0.011336,4.7742,1.1878
0.41467,0.034584,0.00081793,-16.753,9.7231,0.63055,-0.012141,0.41737,0.028932,2000.3,-0.48312,0.024347,11.903,-1.9644
0.39063,0.030327,0.00071078,-14.077,17.702,0.69238,-0.0084656,0.39385,0.0081321,1389.9,-0.49261,0.015606,9.7742,-1.9072
0.43635,0.02922,0.00076854,-13.391,10.232,0.64414,-0.034975,0.44079,0.008902,1464.3,-0.35009,0.0079971,13.548,-0.63517
0.48539,0.022139,0.00059093,-7.7432,7.8848,0.66282,-0.11151,0.49207,0.000048119,881.13,-0.19932,0.0031118,2.8387,1.7749
0.43035,0.031866,0.00074037,-14.99,10.716,0.56106,-0.031633,0.43371,0.010562,2326.7,-0.50988,0.014449,11.742,1.5991
0.49211,0.020827,0.00060505,-7.2975,6.777,0.67119,-0.13206,0.49956,0,785.74,-0.29843,0.0023569,2.2903,2.5613
0.66715,0.04585,0.0012607,-10.259,3.243,0.81965,-0.58085,0.68377,9.2593E-007,16859,0,0,0,-3.4606
0.60631,0.086635,0.0021097,-15.887,3.1835,0.76086,-0.51554,0.61813,0.004475,54666,0.0092036,0.0003218,3.9426,-0.50796
0.6234,0.07598,0.0018611,-13.416,2.46,0.73409,-0.5719,0.63668,0.00065556,49223,0.036117,0.000033168,1.7705,1.5425
0.63604,0.06648,0.001708,-12.079,2.344,0.76246,-0.5808,0.65028,0.000098148,34080,0.064681,0.000007825,1.3361,1.4137
0.62684,0.071077,0.0018627,-13.555,2.357,0.76856,-0.55927,0.64014,0.00038611,36989,0.037677,7.8902E-006,1.541,0.30142
0.62381,0.071109,0.0018586,-12.521,2.4872,0.77725,-0.55101,0.63696,0.0016037,35390,-0.018519,0.000034542,3.0082,0.086613
0.57422,0.10654,0.0031474,-11.411,1.7997,0.81738,-0.72155,0.58628,0.0031787,47924,0.23455,0.00005887,2.3607,0.53632
0.63438,0.067448,0.0017114,-11.444,2.4078,0.76245,-0.56642,0.64843,0.0001287,34727,0.0074939,0.000012222,1.5902,0.17067
0.63427,0.065294,0.0016907,-11.464,2.3694,0.75966,-0.55957,0.64864,0.000094444,33638,-0.0080798,9.9717E-006,1.3934,1.1097
0.6335,0.068029,0.0017684,-13.165,2.4686,0.77824,-0.54922,0.64686,0.0010102,33163,0.025198,8.2309E-006,1.7705,-1.302
0.62638,0.06953,0.001665,-13.825,2.6185,0.74081,-0.59413,0.64043,0.00021667,41576,0.021752,0.000011723,2.7049,1.6964
0.63676,0.065452,0.0017135,-13.704,2.4835,0.76603,-0.58682,0.65095,0.00016296,33131,-0.029027,4.2841E-006,1.5738,-0.20888
0.58913,0.092401,0.0019965,-19.644,2.8078,0.67229,-0.53688,0.60062,0.0052009,102970,-0.043094,0.00061354,2.8115,0.97113
0.63925,0.063767,0.0016995,-11.773,2.3722,0.78115,-0.57719,0.65357,0.00010556,29550,0.014982,3.3589E-006,1.6148,-2.3492
0.67447,0.013341,0.00082688,-5.1394,6.0218,0.74508,-0.42241,0.71246,0.000031481,5383.6,0,0,0,-1.9323
0.58233,0.025448,0.00043229,-11.394,5.95,0.6222,-0.14533,0.60335,0.0016694,15281,-0.36218,0.0014958,0.3875,-0.028086
0.56766,0.029135,0.00074379,-13.468,5.9045,0.61001,-0.082514,0.58874,0.0047426,20177,-0.33634,0.0023248,4.2,1.93
0.56384,0.028163,0.00073427,-12.181,5.8781,0.62189,-0.098367,0.58457,0.004112,16848,-0.35878,0.0029341,3.95,1.4725
0.57626,0.025723,0.00062536,-11.285,5.9773,0.61668,-0.097315,0.59842,0.0069722,14955,-0.33388,0.0013726,4.1875,-0.85575
0.57788,0.024103,0.00059972,-9.7341,6.6064,0.65289,-0.091033,0.59986,0.0062,11220,-0.44375,0.0017418,2.1125,-1.9106
0.55193,0.037394,0.0010638,-7.44,3.1863,0.77778,-0.65349,0.57578,0.0072009,11342,0.17111,0.0016313,3.175,0.76261
0.60182,0.022972,0.00057629,-8.9143,5.0164,0.65776,-0.21961,0.62832,0.00075926,10862,-0.16753,0.00070826,2.65,2.2821
0.56473,0.027594,0.00072513,-12.105,5.8933,0.61795,-0.075895,0.58601,0.0041241,16895,-0.25486,0.0029127,4.05,-1.3382
0.58119,0.024698,0.00064193,-9.7703,5.9786,0.65912,-0.1186,0.60473,0.0054389,11452,-0.25618,0.0017956,3.9375,-2.6786
0.60248,0.022831,0.00058206,-9.4667,5.6174,0.62926,-0.11849,0.62874,0.0010907,11922,-0.32858,0.00091373,2.5,1.4756
0.58518,0.024075,0.0005007,-9.6241,5.3714,0.62982,-0.13606,0.60978,0.0022852,12686,-0.35067,0.0010892,3.125,1.3372
0.56472,0.031624,0.0006916,-18.99,6.9612,0.52461,-0.057499,0.58614,0.007413,45572,-0.31873,0.007271,4.425,-0.046884
0.60721,0.0225,0.00068922,-8.4154,4.8259,0.6652,-0.22599,0.63379,0.0013435,10375,-0.11402,0.00040618,2.625,-0.4696
0.59548,0.033168,0.0009687,-11.026,7.1165,0.66493,-0.48495,0.62005,0.0017693,23817,0,0,0,-0.95978
0.56443,0.062643,0.0013349,-20.525,5.0266,0.60545,-0.29307,0.58031,0.024599,78442,0.10486,0.0013266,5.3704,-0.37142
0.56785,0.054465,0.0011519,-20.86,3.8202,0.53722,-0.22572,0.58505,0.023216,83346,-0.037904,0.00038598,5.2222,0.72033
0.57101,0.051866,0.0011413,-17.421,3.7502,0.55646,-0.31794,0.58887,0.015351,68353,0.10416,0.00014698,4.2857,0.52023
0.56059,0.05256,0.00112,-23.66,4.0455,0.52744,-0.17195,0.5762,0.031143,84105,-0.01766,0.00012171,4.7143,1.2618
0.5645,0.055368,0.0011605,-21.419,4.2493,0.559,-0.18857,0.57908,0.028903,76753,-0.13308,0.00024646,2.5979,0.62549
0.53481,0.078002,0.0021196,-14.266,2.5005,0.72084,-0.70378,0.5516,0.015996,54723,0.41517,0.000098812,3.2275,0.30594
0.58047,0.047921,0.0010444,-14.699,3.359,0.58241,-0.4046,0.60004,0.0071596,52444,-0.0048061,0.000052099,4.5503,-0.59936
0.58096,0.047235,0.00095062,-16.276,3.5039,0.55224,-0.3241,0.60125,0.0081067,59977,0.079651,0.000038369,4.291,-0.31426
0.57307,0.04914,0.0010999,-16.31,4.0367,0.59327,-0.37193,0.59132,0.015242,53465,0.12071,0.000027256,1.5556,-0.049341
0.57616,0.043301,0.00093453,-18.854,3.7908,0.53196,-0.19121,0.59607,0.0077164,57157,-0.018612,0.000030642,4.5026,-0.20448
0.57987,0.044049,0.00097786,-17.375,3.8549,0.55339,-0.23457,0.59938,0.0077229,53377,0.050452,0.000026211,2.037,0.00063596
0.57546,0.048982,0.00097682,-19.677,3.5044,0.51026,-0.21765,0.59497,0.012025,79568,0.01987,0.00017258,5.455,-0.1305
0.54651,0.074502,0.0014351,-39.918,5.192,0.50348,-0.12282,0.55695,0.091261,194920,-0.072578,0.0024046,4.0212,-0.80532
0.42558,0.030869,0.00089432,-10.809,4.5446,0.66094,-0.54538,0.5432,0.2529,7551.8,0,0,0,-1.4936
0.47674,0.065387,0.0013342,-22.269,5.1683,0.61058,-0.42072,0.52896,0.32808,45127,-0.2273,0.0084439,4.9213,NaN
0.49701,0.047196,0.00098376,-13.909,2.7135,0.59057,-0.56577,0.58939,0.26681,23816,0.10275,0.00010384,1.7528,-0.24888
0.50101,0.049863,0.00097174,-16.146,2.5914,0.57729,-0.57199,0.59143,0.27019,29859,0.055824,0.00040436,2.6292,0.86992
0.48151,0.056618,0.0011017,-21.39,2.9389,0.58019,-0.50455,0.56214,0.32559,39851,0.04744,0.00028243,2.0674,-0.27207
0.47112,0.053177,0.0010231,-18.942,2.7608,0.58448,-0.52424,0.55154,0.30221,34665,-0.050834,0.00056291,5.6629,0.27855
0.44374,0.05696,0.001417,-12.319,2.125,0.68566,-0.72206,0.51577,0.2812,18630,0.18945,0.000054075,1.8876,-0.31589
0.4994,0.045898,0.00095383,-13.555,2.634,0.59454,-0.56752,0.59301,0.2659,22295,0.065189,0.00020909,1.9888,0.80262
0.47341,0.049114,0.00097211,-16.373,2.9502,0.57851,-0.55246,0.56175,0.27538,29797,0.0066048,0.00044451,2.9326,0.83025
0.44943,0.055202,0.0010269,-21.843,2.919,0.57101,-0.47409,0.5258,0.32967,42207,0.04014,0.00022882,2.6629,0.11683
0.47779,0.043037,0.00087833,-15.199,3.6979,0.57664,-0.58787,0.57627,0.26659,23050,0.053288,0.00012216,5.0112,-0.97891
0.47017,0.044793,0.00090652,-15.316,2.6257,0.5851,-0.56119,0.56287,0.27241,23412,0.067438,0.000085781,2.0449,0.55293
0.4637,0.052246,0.00090107,-20.199,2.7901,0.52755,-0.57171,0.55417,0.27453,49140,-0.015991,0.00090079,3.0449,0.85743
0.42112,0.073267,0.00098098,-36.403,3.4627,0.5349,-0.40945,0.47743,0.38461,103390,-0.062776,0.0028229,3.1798,-0.99921
0.63614,0.02579,0.00075578,-11.793,6.9257,0.60086,-0.18335,0.65758,0,10013,0,0,0,-1.8193
0.64064,0.034666,0.00062807,-16.176,3.4811,0.5214,-0.34808,0.66099,0.00035042,15633,0.15641,0.000030341,2.2143,-2.901
0.64181,0.035878,0.0007946,-17.21,2.7797,0.47895,-0.3431,0.66021,0.00053168,18723,0.051674,0.000068336,1.5714,1.3122
0.64015,0.034322,0.00074445,-16.448,2.8436,0.49228,-0.32559,0.65917,0.00039473,16926,0.046182,0.000060212,1.4286,1.6013
0.63762,0.041046,0.00077695,-19.077,3.068,0.50064,-0.26916,0.6554,0.0041487,20478,0.095408,0.00016041,3.0714,-0.36041
0.64047,0.045239,0.00083902,-20.117,2.9535,0.51155,-0.2811,0.65803,0.0078463,21726,0.14841,0.00027538,8.0714,-3.6881
0.58006,0.055472,0.0011865,-19.005,3.0287,0.60612,-0.55935,0.59603,0.016647,18893,0.26717,0.00035031,5,-0.23524
0.64092,0.033739,0.00071635,-16.801,2.8375,0.49764,-0.33922,0.66005,0.00033834,16473,0.0483,0.000059204,2.7857,1.0937
0.63997,0.034933,0.00076746,-17.202,2.8168,0.48213,-0.32497,0.65912,0.00047126,18061,0.037978,0.00006427,1.6429,2.0249
0.63159,0.042544,0.00073719,-18.68,3.2012,0.51698,-0.27847,0.64913,0.0067789,20245,0.15509,0.00021539,1.6429,-0.88968
0.63712,0.037394,0.00078722,-19.181,2.7823,0.46842,-0.33291,0.65498,0.0005921,21560,0.047439,0.000076534,2.4286,1.1793
0.63994,0.036843,0.00075645,-18.172,2.868,0.47949,-0.32423,0.6582,0.0011641,19464,0.03897,0.00009457,1,1.8704
0.64092,0.03678,0.00078096,-18.556,2.8722,0.45651,-0.33059,0.65956,0.00061626,21599,0.068413,0.000078718,3,0.8593
0.62881,0.034294,0.0008196,-15.981,4.5388,0.55265,-0.22748,0.64744,0.0052121,14042,-0.057629,0.0000896,0.35714,-0.047532
0.42871,0.037118,0.00070155,-23.004,2.1153,0.36956,-0.67049,0.58229,0.13256,101230,0,0,0,0.31462
0.35083,0.036115,0.00076958,-19.401,2.3017,0.44293,-0.52392,0.43872,0.20989,55602,-0.22759,0.0098002,0.57955,-0.70446
0.44869,0.049345,0.00067882,-22.734,1.67,0.39124,-0.80196,0.58584,0.13358,124700,0.044289,2.8385E-006,0.44318,0.45327
0.46582,0.071475,0.0013942,-28.546,2.1968,0.45038,-0.74306,0.53458,0.15229,173550,0.21967,0.00099782,1.6477,0.89201
0.45439,0.0605,0.0011874,-29.685,1.6098,0.40417,-0.76652,0.55118,0.14503,175990,0.13506,0.000063303,0.56818,1.1068
0.36793,0.058318,0.0011537,-26.726,2.1729,0.43323,-0.65908,0.44376,0.16277,138740,-0.022401,0.0026003,0.92045,-0.12574
0.36986,0.065693,0.0013093,-27.514,2.0251,0.47257,-0.66582,0.42876,0.17683,129970,0.023875,0.00297,1.2614,-0.81229
0.43913,0.038162,0.00070119,-22.347,1.8542,0.36923,-0.70095,0.59181,0.1314,102850,0.0022682,1.2955E-006,0.10227,0.43969
0.44045,0.052848,0.00092842,-22.938,1.6392,0.39878,-0.80593,0.56832,0.13567,136970,0.093277,2.6411E-006,0.46591,0.32208
0.39381,0.046982,0.00082135,-29.483,2.367,0.42371,-0.52638,0.48336,0.16492,110320,0.041108,0.0024557,0.95455,-1.3964
0.44029,0.05579,0.00093534,-25.344,1.8501,0.40379,-0.81374,0.56734,0.13594,144880,0.079668,2.6069E-006,0.57955,-0.091
0.46188,0.044567,0.00045497,-19.252,1.513,0.38298,-0.80195,0.59252,0.13582,114390,-0.040033,0.000058611,1.6477,1.0561
0.44899,0.068612,0.0014065,-26.66,2.5793,0.49799,-0.58145,0.50927,0.1602,122300,0.13495,0.0040813,1.2273,-1.105
0.40804,0.072417,0.0014456,-33.327,2.4672,0.47859,-0.5832,0.46607,0.156,159950,0.14647,0.0029388,1.5568,-0.34972
0.35345,0.025193,0.00064835,-10.153,2.7908,0.33256,-0.54755,0.5275,0.36037,143290,0,0,0,-0.19491
0.48836,0.046551,0.0008783,-6.8705,1.8427,0.39707,-0.807,0.57014,0.37491,168050,0.25711,0.00068696,1.4365,-0.7275
0.43475,0.038088,0.00083535,-10.04,1.9315,0.35807,-0.80564,0.57759,0.36083,190070,0.14184,0.000017105,0.56656,-0.49575
0.43976,0.038393,0.0008747,-11.364,1.9807,0.35065,-0.7779,0.57303,0.368,207070,0.19041,0.000040744,1.2508,-0.13316
0.4707,0.045525,0.00096056,-8.8764,1.928,0.39199,-0.74248,0.54542,0.38698,159470,0.028678,0.0012706,1.0557,0.50102
0.38474,0.043087,0.00091961,-8.188,2.1152,0.38641,-0.73661,0.46059,0.38747,153800,0.017899,0.0014448,1.3034,-0.69925
0.40055,0.033418,0.00081327,-10.03,1.9861,0.34262,-0.78825,0.5517,0.36329,190410,0.080826,0.00001111,0.86068,-0.18254
0.41479,0.032538,0.00076099,-9.6485,2.1499,0.34362,-0.73649,0.57155,0.36081,175560,0.072468,0.00000819,0.34985,-0.27877
0.39475,0.034506,0.00080008,-10.188,2.0967,0.34781,-0.77541,0.54494,0.36118,189480,0.10466,5.6048E-006,0.54799,-0.61394
0.39104,0.032487,0.00063474,-8.786,2.8886,0.37206,-0.55551,0.47455,0.3882,105580,-0.018068,0.0013232,0.78638,0.76765
0.39282,0.035211,0.00079422,-9.7399,2.04,0.3491,-0.78417,0.54399,0.36154,190980,0.09729,6.3287E-006,0.5387,-0.39881
0.38915,0.031073,0.00074177,-9.4283,2.1512,0.33983,-0.71412,0.55038,0.36107,170920,0.051586,8.1176E-006,0.74923,-0.48359
0.48434,0.044565,0.00098719,-6.7839,2.0757,0.42199,-0.76112,0.55534,0.37783,111210,0.12391,0.002068,0.91331,1.9784
0.3927,0.04464,0.0009432,-13.247,2.2594,0.37219,-0.76057,0.47361,0.38973,203140,0.135,0.00073054,0.84211,0.96117
0.62902,0.017561,0.00043997,-4.4315,3.9387,0.5321,-0.48605,0.70148,0.015519,13071,0,0,0,-0.98318
0.46958,0.041537,0.0011516,-7.522,3.7001,0.6989,-0.6666,0.49485,0.024427,20554,-0.14062,0.0083382,19.333,-1.5824
0.59741,0.036413,0.0010914,-8.0953,1.9885,0.58702,-0.78322,0.65317,0.015325,26955,0.42186,7.9862E-006,5.6667,-0.17936
0.58819,0.038655,0.001063,-7.7561,2.2673,0.59379,-0.79838,0.63951,0.015633,29260,0.071216,0.000019074,4,0.2578
0.54909,0.049588,0.0013827,-6.4879,2.726,0.63985,-0.69711,0.58503,0.016827,32606,0.26697,0.00050593,23.333,1.3616
0.48739,0.054021,0.0015099,-7.0017,3.3305,0.70486,-0.5628,0.51173,0.022789,27819,0.055421,0.0096982,14.333,-0.020386
0.58821,0.030605,0.00089895,-8.3032,2.1525,0.57122,-0.75582,0.64947,0.015522,22156,0.26836,2.8777E-006,5.3333,-0.41732
0.58849,0.040717,0.00094171,-9.1849,2.3352,0.59994,-0.74155,0.6379,0.0154,31479,0.14987,0.000049365,3.3333,-0.12846
0.58772,0.041731,0.0010984,-8.7313,2.1876,0.59394,-0.76403,0.63889,0.015394,33252,0.12193,0.000022671,5.6667,-0.16649
0.48606,0.044211,0.0012098,-6.9328,3.7709,0.66475,-0.50741,0.51241,0.020819,24759,-0.14994,0.0093747,15.667,-0.81892
0.56517,0.046331,0.0014258,-6.7744,2.5757,0.62836,-0.85907,0.60887,0.01858,34783,0.046253,0.00015385,16,-0.15119
0.56675,0.044537,0.0013336,-7.1481,2.3816,0.62582,-0.75714,0.60846,0.017128,30987,0.12374,0.00012542,23,0.49262
0.56656,0.053942,0.0014617,-9.4094,2.6836,0.62338,-0.75135,0.60639,0.015369,45830,0.58305,0.00041015,15,0.11571
0.5323,0.055387,0.0016401,-6.4452,2.8596,0.69937,-0.65294,0.56058,0.013297,28982,0.20033,0.0049176,18.667,2.22
0.55851,0.035101,0.00092717,-11.947,5.2716,0.60707,-0.33737,0.58987,0.008838,34181,0,0,0,-0.78366
0.45452,0.076066,0.0019009,-21.807,4.5475,0.66731,-0.3391,0.46712,0.036749,76798,0.0039856,0.0044649,3.4737,1.3617
0.54778,0.058287,0.0015188,-13.145,2.5574,0.64609,-0.69081,0.57304,0.011113,53205,0.17443,2.0786E-006,0.89474,-0.84797
0.53871,0.06559,0.0016069,-14.629,2.3109,0.64939,-0.64523,0.56163,0.013258,66330,0.23687,0.000010707,1.3684,0.36095
0.52118,0.072245,0.0018939,-18.401,2.5049,0.64986,-0.53635,0.54058,0.019182,79353,0.1953,0.000041786,1.5789,0.25158
0.52257,0.075958,0.0019703,-15.524,2.4857,0.66247,-0.57391,0.54141,0.01908,79363,0.17513,0.000092329,4.0789,1.4925
0.50672,0.06138,0.0016145,-14.516,2.6727,0.64678,-0.69388,0.53068,0.016187,58177,0.13518,6.3553E-006,1.9737,-0.29646
0.5428,0.065356,0.0016595,-12.595,2.338,0.65195,-0.74977,0.56566,0.012606,64520,0.23223,7.6378E-006,1.9211,0.38866
0.54354,0.064803,0.0015796,-13.696,2.3278,0.6544,-0.68712,0.56678,0.012673,60789,0.26463,5.4219E-006,1.1316,-0.7095
0.44216,0.068717,0.0018263,-23.246,5.5537,0.65169,-0.20356,0.45482,0.057217,67956,-0.069392,0.0056261,4.4474,-0.7112
0.54517,0.063806,0.0015323,-12.43,2.6909,0.6508,-0.76204,0.56781,0.012147,61741,0.23963,0.000011534,3.0526,-0.68844
0.53432,0.063483,0.0015637,-13.433,2.6529,0.64786,-0.70016,0.55758,0.013134,63143,0.23729,8.2404E-006,1.8684,-0.6568
0.50317,0.09181,0.0023368,-25.274,3.5017,0.6764,-0.27162,0.5177,0.023724,111980,0.38924,0.00092087,3.8947,0.66502
0.44631,0.08128,0.0020995,-25.852,4.0256,0.6386,-0.29344,0.45792,0.056753,100310,0.053964,0.0027829,3.7632,0.17362
0.60907,0.023392,0.00059587,-7.1255,4.3164,0.41474,-0.64212,0.66081,0.0028444,26404,0,0,0,-0.15501
0.56888,0.055721,0.0016169,-8.0891,2.0015,0.58324,-0.90618,0.59766,0.023675,42351,0.28505,0.00010327,2.7551,-0.63617
0.58434,0.043945,0.0012372,-10.307,2.2136,0.51515,-0.86925,0.62106,0.014132,38159,0.31195,4.0259E-006,0.69388,-1.2208
0.57894,0.047797,0.0013728,-11.505,1.9252,0.53918,-0.85865,0.61298,0.018111,41032,0.44916,0.000013211,0.89796,0.2829
0.53254,0.067233,0.0019546,-10.615,2.3623,0.61231,-0.77845,0.55532,0.042804,55424,0.5013,0.0011877,1.6735,0.93173
0.56671,0.051991,0.0014337,-10.439,2.1538,0.54114,-0.84424,0.59696,0.023806,48540,0.15672,0.000049137,1.0204,0.57052
0.50446,0.067049,0.0019882,-9.1483,2.2734,0.63965,-0.80659,0.528,0.051021,46158,0.60813,0.001239,1.5714,0.97848
0.56431,0.057878,0.0016817,-10.147,1.8342,0.5882,-0.87072,0.59213,0.028094,47143,0.34259,0.00012011,2.2041,0.3565
0.57075,0.054532,0.0014808,-11.86,1.77,0.56919,-0.84412,0.60172,0.02347,44646,0.52761,0.000033153,1,0.15526
0.56511,0.052915,0.0014529,-11.597,2.2758,0.53571,-0.82782,0.59514,0.025573,51533,0.19964,0.00007014,1.2653,-0.23088
0.58216,0.044703,0.0012938,-12.285,2.2246,0.50989,-0.83685,0.61851,0.015331,41675,0.35089,4.8772E-006,0.77551,-1.3883
0.5683,0.053338,0.0013667,-10.179,2.1205,0.55585,-0.86636,0.5987,0.023871,46967,0.19818,0.000045197,1.7959,-0.14804
0.54805,0.066045,0.0018776,-9.2204,2.3076,0.60436,-0.81137,0.57283,0.035378,53896,0.64555,0.00049633,2.1837,1.1308
0.51967,0.069928,0.0020129,-11.576,2.6709,0.58661,-0.76238,0.54166,0.05066,68228,0.51058,0.00079451,0.81633,-0.62698
0.53521,0.025179,0.0005662,-12.206,6.2521,0.40561,-0.48929,0.59778,0.12137,31224,0,0,0,-0.68612
0.52059,0.045972,0.00101,-11.065,3.4552,0.48841,-0.87432,0.56409,0.13529,40732,0.30411,0.00004111,6.5238,-0.40112
0.51136,0.048877,0.0011156,-14.166,3.1541,0.48126,-0.88852,0.55525,0.1374,47454,0.36701,0.000028942,1.7778,-0.125
0.50803,0.048745,0.0010882,-15.009,3.2981,0.47308,-0.82933,0.55157,0.14146,49272,0.40749,0.000041691,2.2698,0.46631
0.49875,0.053789,0.0014596,-14.714,3.4643,0.4777,-0.85668,0.53668,0.15109,54845,0.48862,0.00012036,2.6825,0.062113
0.51462,0.048528,0.00070455,-12.311,3.3307,0.46954,-0.8514,0.55448,0.14724,49796,0.20843,0.000098461,9.0952,0.33635
0.43718,0.058568,0.0015407,-15.832,3.9033,0.49217,-0.78098,0.46432,0.20492,54156,0.40659,0.00094442,4.6032,1.999
0.5247,0.032877,0.00076623,-13.034,4.4254,0.42818,-0.74939,0.58088,0.12649,38132,0.078054,1.9272E-006,1.6667,-0.94709
0.51579,0.043756,0.0011898,-12.93,3.4972,0.4683,-0.85461,0.56393,0.13411,43053,0.24867,0.000010878,1.5714,-0.72147
0.5145,0.038372,0.00071017,-13.84,3.9176,0.43541,-0.83211,0.56514,0.1358,45364,0.20158,9.9802E-006,1.0635,-0.64736
0.51074,0.047163,0.0010343,-14.928,3.4188,0.4685,-0.85844,0.55323,0.13763,48103,0.30305,0.00003257,7.9841,-1.139
0.49522,0.045056,0.0012128,-16.507,3.6369,0.44338,-0.83606,0.53745,0.15021,52374,0.28105,0.000040464,1.1905,-0.074614
0.47781,0.053469,0.0013604,-14.853,4.0806,0.49503,-0.68311,0.50828,0.15903,51121,0.37103,0.0016088,5.0159,2.4544
0.42113,0.051297,0.0012799,-20.217,4.453,0.43662,-0.59252,0.44367,0.21407,62207,0.087672,0.003081,2.6508,-0.57633
0.64255,0.016212,0.00093639,-5.3821,5.839,0.41393,-0.21097,0.70017,0.0011481,16770,0,0,0,-1.2616
0.47385,0.044118,0.0011419,-9.1065,4.643,0.62746,-0.27033,0.49692,0.0098398,30447,0.018012,0.0066433,4.0455,0.045464
0.61703,0.026117,0.0007058,-6.8358,3.4836,0.4696,-0.62555,0.66468,0.001063,24273,0.21583,0.000003315,0.88636,-1.3793
0.61056,0.02817,0.0002423,-7.6462,3.2568,0.47408,-0.66241,0.65623,0.0013019,27640,0.27111,6.5807E-006,0.72727,-0.76295
0.55581,0.039244,0.0012775,-8.7949,3.5523,0.52822,-0.61802,0.59192,0.0033343,38038,0.20548,0.00017793,1.1364,0.5375
0.55367,0.04228,0.0010628,-7.263,3.3637,0.54637,-0.66643,0.5879,0.0038065,37640,0.21401,0.00022198,4.2273,0.62258
0.46036,0.04774,0.001266,-8.0919,4.0194,0.656,-0.45919,0.48419,0.01693,28869,0.19318,0.0041717,3.7955,-0.08773
0.60814,0.029949,0.00079241,-8.6694,3.1796,0.48117,-0.71866,0.65266,0.0013759,30516,0.30284,0.000011442,1.0909,-0.34906
